公司标签,职位名称,公司名称,经纬度,jobid,薪资,城市,学历要求,经验要求,公司性质,行业,发布时间,薪资下限(k),薪资上限(k),平均薪资(k),省份,区域,详细地址,学历等级,经验年限
['大学生就业贡献'],软件开发工程师助理,广州踏犒科技,"['22.616667', '114.037138']",169727687,5-7千·13薪,深圳市-龙华区,大专,无需经验,民营,电子技术/半导体/集成电路,1.76529E+12,4.6,6.5,5.5,广东省,龙华区,广东省深圳市龙华区民治街道樟坑社区警务室南景新村,3,0
[],电子工程师,上海狩利信息科技,"['22.600334', '114.011078']",163942885,8千-1.2万,深圳市-南山区,大专,无需经验,民营,计算机软件,1.76676E+12,8,12,10,广东省,南山区,广东省深圳市南山区桃源街道长岭陂地铁站C口南方科技大学,3,0
"['港澳台投资企业', '经营年限全国同行前5%', '战略性新兴领域创新能力', '拥有专利', '专利授权量同领域前30%', '技术布局优于同行', '拥有工艺创新能力', '拥有自主品牌', '全国多家直营店', '大学生就业贡献']",FAE工程师（MCU）,新晔电子（深圳）,"['22.512741', '114.064614']",126392085,1.3-2万,深圳市-福田区,大专,1年,外资（非欧美）,电子技术/半导体/集成电路,1.76719E+12,13,20,16.5,广东省,福田区,广东省深圳市福田区福保街道桂花路6号中华人民共和国福田海关,3,1
['大学生就业贡献'],物联网助理工程师,深圳奋达国际技术服务,"['22.538774', '113.931251']",169280126,6-9千·13薪,深圳市-南山区,大专,无需经验,民营,计算机软件,1.76717E+12,5.5,8.3,6.9,广东省,南山区,广东省深圳市南山区南头街道深南大道辅路荔香公园,3,0
"['国企供应商', '拥有节能环保技术', '知名品牌供应商', '高新技术企业', '国家知识产权示范企业', '省级工程技术研究中心', '上市企业供应商', '政府供应商', '海关高级认证', '经营年限全国同行前5%', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前50', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '旗下品牌同行前5%', '全国多家直营店', '大学生就业贡献']",驱动工程师,深圳市科曼医疗设备,"['22.772373', '113.891155']",167955427,1.6-2.5万·15薪,深圳市-光明区,硕士,在校生/应届生,民营,医疗设备/器械,1.75735E+12,12.8,20,16.4,广东省,光明区,广东省深圳市光明区马田街道长春南路,5,0
['大学生就业贡献'],物联网助理工程师,深圳市方之为信息技术,"['22.615667', '114.035746']",168895010,5-7千·14薪,深圳市-龙华区,大专,无需经验,民营,计算机软件,1.7671E+12,4.3,6,5.1,广东省,龙华区,广东省深圳市龙华区民治街道樟坑二区二巷樟坑2区2巷０７栋,3,0
"['专精特新企业', '拥有绿色资质', '小巨人企业', '拥有节能环保技术', '高新技术企业', '双软认证企业', 'B轮融资', '绝对控股5家公司', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前20%', '技术布局行业领先', '拥有自主品牌', '大学生就业贡献']",运动控制工程师,深圳市昂科技术,"['22.546135', '113.942974']",167892417,25-50万/年,深圳市-南山区,本科,在校生/应届生,民营,电子技术/半导体/集成电路,1.75706E+12,20.8,41.7,31.2,广东省,南山区,广东省深圳市南山区粤海街道高新中二道生产力大楼,4,0
['大学生就业贡献'],硬件工程师,石家庄鸣迅信息技术,"['22.647498', '113.92919']",162662790,8千-1万·13薪,深圳市-宝安区,本科,无需经验,民营,计算机软件,1.76705E+12,7.4,9.2,8.3,广东省,宝安区,广东省深圳市宝安区石岩街道应新路阳台山森林公园,4,0
"['旗下品牌同行前5%', '央企供应商', '拥有节能环保技术', '知名品牌供应商', '院校供应商', '高新技术企业', '国家知识产权优势企业', '上市企业供应商', '政府供应商', '海关高级认证', '守合同重信用企业', '经营年限全国同行前15%', '绝对控股10家公司', '战略性新兴领域创新能力', '拥有高价值专利', '专利授权量同领域前50', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '大学生就业贡献']",软件工程师(J13768),德力西电气,"[22.788387, 113.877861]",167573979,8千-1万,深圳市-合水口社区,本科,在校生/应届生,合资,机械/设备/重工,1.76177E+12,8,10,9,广东省,深圳市,广东省深圳市合水口社区下朗工业区商铺第五栋1楼24-13合振工控(帝源新材对面),4,0
"['连续2年专利申请量增长', '知名品牌供应商', '上市企业供应商', '拥有节能环保技术', 'A股上市', '高新技术企业', '国家企业技术中心', '省级工程技术研究中心', '国企供应商', '政府供应商', '2024年胡润中国500强', '经营年限全国同行前5%', '红杉中国投资', '绝对控股18家公司', '战略性新兴领域创新能力', '拥有高价值专利', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '旗下品牌同行前5%', '大学生就业贡献']",软件管培生,江苏鱼跃医疗设备,"[22.683467, 113.776778]",167751192,9千-1.2万,,本科,在校生/应届生,民营,医疗设备/器械,1.75649E+12,9,12,10.5,广东省,深圳市,广东省深圳市重庆路与展云路交叉口东北120米,4,0
['大学生就业贡献'],软件测试初级工程师,深圳市冠泰聚光建设工程,"['22.544311', '114.057563']",162509138,6-9千·13薪,深圳市-福田区,本科,无需经验,民营,计算机软件,1.76717E+12,5.5,8.3,6.9,广东省,福田区,广东省深圳市福田区莲花街道福中路261号深圳市民中心,4,0
"['经营年限全国同行前5%', '大学生就业贡献']",物联网工程师,上海仁廉信息科技,"['22.578889', '114.067602']",166565477,1-1.2万·13薪,深圳市-福田区,大专,无需经验,民营,计算机服务(系统、数据服务、维修),1.76727E+12,9.2,11.1,10.2,广东省,福田区,广东省深圳市福田区梅林街道深圳市公安局福田分局机动训练大队银湖山郊野公园,3,0
"['创新型中小企业', '大学生就业贡献', '拥有节能环保技术', '高新技术企业', '科技型中小企业', '经营年限全国同行前10%', '战略性新兴领域创新能力', '拥有发明专利', '技术布局行业领先', '拥有工艺创新能力', '拥有自主品牌']",电子硬件工程师,深圳市华翼翔电子,"['22.610156', '113.866754']",168655202,6-9千,深圳市-宝安区,本科,1年及以上,民营,计算机软件,1.76061E+12,6,9,7.5,广东省,宝安区,广东省深圳市宝安区西乡街道深圳市桃源居中澳实验学校(北门)桃源居中澳实验学校,4,1
"['旗下品牌同行前10%', '创新型中小企业', '拥有高价值专利', '拥有节能环保技术', '知名品牌供应商', '上市企业供应商', '高新技术企业', '小巨人企业', '省级工程技术研究中心', '央企供应商', '政府供应商', '经营年限全国同行前5%', '深创投投资', 'B+轮融资', '绝对控股3家公司', '市县级政府引导基金投资', '战略性新兴领域创新能力', '专利授权量同领域前5%', '技术布局行业领先', '拥有工艺创新能力', '拥有自主品牌', '全国多家直营店', '大学生就业贡献']",C++软件工程师（深圳或武汉）,深圳市中图仪器,"['22.600344', '114.009659']",151313571,1-2万,深圳市-南山区,本科,1年及以上,民营,仪器仪表/工业自动化,1.76462E+12,10,20,15,广东省,南山区,广东省深圳市南山区桃源街道长岭陂地铁站C口南方科技大学,4,1
"['小巨人企业', '创新型中小企业', '新三板挂牌', '科技型中小企业', '经营年限全国同行前5%', '定向增发融资', '绝对控股3家公司', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前10%', '技术布局行业领先', '拥有绿色资质', '拥有自主品牌']",fae现场应用工程师（接受应届毕业生）,深圳市万和科技,"['22.623941', '114.036564']",169781003,6-9千,深圳市-龙华区,本科,1年及以上,已上市,电子技术/半导体/集成电路,1.76718E+12,6,9,7.5,广东省,龙华区,广东省深圳市龙华区民治街道向南新村塘水围二区,4,1
[],硬件开发工程师,上海狩利信息科技,"['22.600334', '114.011078']",163943278,8千-1.2万,深圳市-南山区,大专,无需经验,民营,计算机软件,1.76676E+12,8,12,10,广东省,南山区,广东省深圳市南山区桃源街道长岭陂地铁站C口南方科技大学,3,0
"['专利授权量同领域前500', '拥有绿色低碳技术', '国企供应商', '知名品牌供应商', '上市企业供应商', '2024年专利授权量同比高速增长', '创新型中小企业', '大学生就业贡献', '拥有节能环保技术', '拥有发明专利', 'A+轮融资', '绝对控股8家公司', '战略性新兴领域创新能力', '技术布局行业领先', '拥有工艺创新能力', '拥有自主品牌']",运控软件应用工程师,智元创新（上海）科技,"['31.139798', '121.613625']",168735219,2.5-4万,上海市-浦东新区,本科,在校生/应届生,民营,计算机硬件,1.76097E+12,25,40,32.5,上海市,浦东新区,上海市浦东新区康桥镇拯安路康城学校,4,0
['大学生就业贡献'],电子工程师,西安布质科技,"['22.595381', '113.999406']",158651339,8千-1.3万,深圳市-南山区,大专,无需经验,民营,电子技术/半导体/集成电路,1.76676E+12,8,13,10.5,广东省,南山区,广东省深圳市南山区桃源街道学苑大道1572号南方科技大学,3,0
['大学生就业贡献'],电子工程师,郑州如森信息科技,"['22.542127', '114.037062']",150877386,7.5千-1.1万,深圳市-福田区,大专,无需经验,民营,计算机软件,1.75793E+12,7.5,11,9.2,广东省,福田区,广东省深圳市福田区香蜜湖街道深南大道6038-6068号,3,0
"['经营年限全省同行前20%', '战略性新兴领域创新能力', '拥有专利', '专利授权量同领域前40%', '技术布局行业领先', '拥有工艺创新能力', '大学生就业贡献']",显示驱动工程师,鸿顺泰微电子（深圳）,"['22.546189', '113.948179']",164825002,7.5千-1.5万·13薪,深圳市-南山区,本科,无需经验,民营,电子技术/半导体/集成电路,1.76641E+12,6.9,13.8,10.4,广东省,南山区,广东省深圳市南山区粤海街道科苑花园(科华路),4,0
"['经营年限全国同行前20%', '绝对控股1家公司', '战略性新兴领域创新能力', '拥有专利', '专利授权量同领域前50%', '技术布局优于同行', '拥有工艺创新能力', '大学生就业贡献']",初级测试工程师,深圳市思道信息科技,"['22.672166', '114.031122']",169825592,5-7千·13薪,深圳市-龙华区,本科,在校生/应届生,民营,计算机软件,1.76718E+12,4.6,6.5,5.5,广东省,龙华区,广东省深圳市龙华区龙华街道玉翠三街22号玉翠新村,4,0
"['专利授权量同领域前500', '拥有绿色低碳技术', '国企供应商', '知名品牌供应商', '上市企业供应商', '2024年专利授权量同比高速增长', '创新型中小企业', '大学生就业贡献', '拥有节能环保技术', '拥有发明专利', 'A+轮融资', '绝对控股8家公司', '战略性新兴领域创新能力', '技术布局行业领先', '拥有工艺创新能力', '拥有自主品牌']",C++软件开发工程师-灵犀,智元创新（上海）科技,"['31.139798', '121.613625']",168740935,2.5-4万,上海市-浦东新区,本科,在校生/应届生,民营,计算机硬件,1.76098E+12,25,40,32.5,上海市,浦东新区,上海市浦东新区康桥镇拯安路康城学校,4,0
['大学生就业贡献'],软件测试(22-24届优先),深圳市冠泰聚光建设工程,"['22.544311', '114.057563']",162362023,8千-1.2万·13薪,深圳市-福田区,本科,1年及以上,民营,计算机软件,1.76717E+12,7.4,11.1,9.2,广东省,福田区,广东省深圳市福田区莲花街道福中路261号深圳市民中心,4,1
"['旗下品牌同行前5%', '高新技术企业', '技术布局行业领先', '拥有绿色低碳技术', '战略性新兴领域创新能力', '拥有节能环保技术', '拥有专利', '大学生就业贡献']",电子实习生（26届）,瑾萱电子（深圳）,"['22.610814', '114.065904']",163537250,5-6千,深圳市-龙岗区,本科,无需经验,民营,家具/家电/玩具/礼品,1.76719E+12,5,6,5.5,广东省,龙岗区,广东省深圳市龙岗区坂田街道环城路通品驾校报名点,4,0
['大学生就业贡献'],硬件工程师,郑州多弥电子科技,"['22.724478', '114.257908']",165074725,8千-1.2万,深圳市-龙岗区,大专,无需经验,民营,电子技术/半导体/集成电路,1.767E+12,8,12,10,广东省,龙岗区,广东省深圳市龙岗区龙岗街道雅豪祥苑,3,0
['大学生就业贡献'],软件开发助理工程师,深圳市卓远创科技,"['22.536331', '113.959989']",170053178,5-8千·13薪,深圳市-南山区,大专,无需经验,民营,计算机软件,1.76709E+12,4.6,7.4,6,广东省,南山区,广东省深圳市南山区沙河街道沙河高尔夫球会,3,0
['大学生就业贡献'],软件测试实习生（150-250元/天）,深圳市冠泰聚光建设工程,"['22.53946', '114.064159']",165093959,4.5-8千,深圳市-福田区,本科,无需经验,民营,计算机软件,1.76717E+12,4.5,8,6.2,广东省,福田区,广东省深圳市福田区福田街道金田路316号金地中心,4,0
['大学生就业贡献'],软件测试实习生（150-250/天）,深圳市欧荣科技,"['22.753024', '113.936427']",169408081,4.5-9千,深圳市-光明区,本科,无需经验,民营,计算机软件,1.76365E+12,4.5,9,6.8,广东省,光明区,广东省深圳市光明区光明街道华裕路光明新村,4,0
"['创新型中小企业', '守合同重信用企业', '拥有高价值专利', '上市企业子公司', '高新技术企业', '科技型中小企业', '国企供应商', '经营年限全国同行前10%', '战略投资融资', '战略性新兴领域创新能力', '拥有节能环保技术', '专利授权量同领域前500', '技术布局行业领先', '拥有工艺创新能力', '拥有绿色资质', '拥有自主品牌', '旗下品牌同行前10%', '大学生就业贡献']",电子工程师/j技术员（应届毕业生）,深圳市康硕展电子,"['22.770773', '113.874152']",141642916,5-8千,深圳市-光明区,大专,无需经验,民营,电子技术/半导体/集成电路,1.76709E+12,5,8,6.5,广东省,光明区,广东省深圳市光明区马田街道根竹园花园,3,0
"['2024年专利授权量同比高速增长', '专精特新企业', '拥有绿色低碳技术', '创新型中小企业', '大学生就业贡献', '拥有绿色资质', '拥有节能环保技术', '绝对控股1家公司', '高新技术企业', '经营年限全国同行前10%', '战略性新兴领域创新能力', '拥有高价值专利', '技术布局行业领先', '拥有工艺创新能力', '拥有自主品牌', '旗下品牌同行前5%']",硬件工程师（初级）,深圳市必联电子,"['22.754466', '113.94256']",129945937,6千-1.2万,深圳市-光明区,本科,在校生/应届生,民营,通信/电信/网络设备,1.76182E+12,6,12,9,广东省,光明区,广东省深圳市光明区光明街道华夏路美景花园,4,0
['大学生就业贡献'],软件测试初级(物联网项目),深圳市冠泰聚光建设工程,"['22.544311', '114.057563']",162215795,6-9千·13薪,深圳市-福田区,本科,无需经验,民营,计算机软件,1.76717E+12,5.5,8.3,6.9,广东省,福田区,广东省深圳市福田区莲花街道福中路261号深圳市民中心,4,0
"['大学生就业贡献', '国企供应商', '经营年限全国同行前15%', '拥有专利']",硬件研发助理工程师（电源）,深圳市格平科技,"['22.612164', '113.854852']",169911486,8-9千,深圳市-宝安区,本科,1年及以上,民营,电子技术/半导体/集成电路,1.76617E+12,8,9,8.5,广东省,宝安区,广东省深圳市宝安区航城街道伯乐艺术培训中心领航城·领秀花园,4,1
"['旗下品牌同行前5%', '创新型中小企业', '经营年限全国同行前20%', '专精特新企业', '政府供应商', '拥有绿色资质', '拥有节能环保技术', '高新技术企业', '小巨人企业', '国家知识产权优势企业', '省级工程技术研究中心', '央企供应商', 'D轮融资', '绝对控股5家公司', '战略性新兴领域创新能力', '拥有国际专利', '专利授权量同领域前500', '技术布局行业领先', '拥有绿色低碳技术', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",云台控制算法工程师,深圳市镭神智能系统,"['22.753445', '113.806046']",169110463,1.2-2.4万,深圳市-宝安区,硕士,在校生/应届生,民营,电子技术/半导体/集成电路,1.76236E+12,12,24,18,广东省,宝安区,广东省深圳市宝安区沙井街道共和第一工业区B区14栋深圳市英达通电子有限公司,5,0
['大学生就业贡献'],硬件测试工程师（初级/中级）,北京智链元芯科技,"['22.543583', '114.057586']",168560828,7千-1.1万·13薪,深圳市-福田区,本科,1年及以上,民营,电子技术/半导体/集成电路,1.76029E+12,6.5,10.2,8.3,广东省,福田区,广东省深圳市福田区莲花街道深圳市人民政府深圳市民中心C区,4,1
"['客流量高于同行', '大学生就业贡献']",物联网产品固件检测（周末双休）,深圳市银玉科技,"['22.618876', '114.037578']",167537186,6-8千,深圳市-龙华区,大专,无需经验,民营,计算机软件,1.767E+12,6,8,7,广东省,龙华区,广东省深圳市龙华区民治街道南景新村,3,0
"['旗下品牌同行前40%', '专精特新企业', '拥有节能环保技术', '高新技术企业', '国企供应商', '经营年限全国同行前5%', '绝对控股2家公司', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前20%', '技术布局行业领先', '拥有工艺创新能力', '拥有自主品牌', '大学生就业贡献']",鸿蒙系统驱动开发工程师,深圳市盛博科技嵌入式计算机,"['22.539782', '113.948639']",163227967,1.2-2.4万,深圳市-南山区,硕士,在校生/应届生,民营,计算机服务(系统、数据服务、维修),1.767E+12,12,24,18,广东省,南山区,广东省深圳市南山区粤海街道深南大道辅路联想大厦,5,0
"['旗下品牌同行前40%', '专精特新企业', '创新型中小企业', '大学生就业贡献', '经营年限全国同行前5%', '战略性新兴领域创新能力', '拥有发明专利', '专利授权量同领域前10%', '技术布局行业领先', '拥有自主品牌']",硬件助理工程师,深圳市泰霖科技,"['22.539243', '113.952885']",131098832,7-9千,深圳市-南山区,本科,无需经验,民营,电子技术/半导体/集成电路,1.76719E+12,7,9,8,广东省,南山区,广东省深圳市南山区粤海街道TCL大厦,4,0
